13,image_0039.jpg,1 0 1 0 1 1 1 1 5 1 5 5 1 0 5 2 1 3 1 2 3 0 2 7 1 4 0 1 0 0 1 2 2 1 1 3 0 1 0 1 0 0 0 1 1 0 9 2 1 0 0 5 0 0 3 2 1 2 6 2 2 4 2 1 0 8 1 0 2 0 2 1 1 0 3 1 2 0 1 0 2 3 5 1 2 1 1 0 1 3 5 1 1 0 2 2 1 2 1 6 4 5 5 2 1 0 2 2 2 4 2 5 2 4 1 10 4 0 3 1 1 4 2 0 2 0 4 2 1 4 1 1 0 1 9 2 0 0 2 0 3 4 2 4 0 2 0 1 0 4 2 3 7 0 2 0 3 0 1 9 4 2 3 0 0 5 0 2 3 1 1 0 5 2 3 6 0 1 4 6 1 0 1 6 0 1 2 3 1 3 2 3 2 0 7 2 1 0 4 0 
24,image_0045.jpg,10 1 1 8 6 3 3 0 5 0 3 3 4 0 0 1 3 8 2 4 0 4 4 5 6 5 1 1 1 0 0 4 4 1 0 2 3 7 3 1 0 1 0 7 2 5 4 13 3 2 2 3 0 2 6 5 2 2 0 1 1 4 6 2 3 3 2 0 8 1 3 8 1 4 4 2 4 1 1 3 2 2 0 6 5 4 5 4 4 0 0 4 0 2 1 4 0 2 2 4 5 0 2 2 4 0 2 1 0 0 2 7 2 4 0 11 4 0 2 1 1 0 12 3 2 0 6 6 1 1 0 3 1 1 4 1 1 3 1 1 4 5 2 0 0 3 1 0 0 9 3 1 1 1 13 0 3 0 1 2 2 3 2 1 1 6 5 1 3 3 2 7 1 4 1 5 1 0 4 2 0 3 3 6 0 4 2 2 2 3 2 1 1 2 3 4 2 3 3 7 
17,image_0033.jpg,4 0 1 2 0 1 1 0 0 1 2 0 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 3 1 0 0 2 3 1 2 0 4 0 2 3 1 0 0 0 0 3 1 2 5 0 1 1 0 0 0 0 1 0 0 0 0 0 2 1 0 0 2 0 0 0 3 0 0 0 0 1 0 0 4 1 1 3 1 0 1 3 1 0 1 0 1 1 1 0 1 4 0 0 0 3 2 1 0 1 1 1 2 1 1 0 1 0 0 0 3 0 0 0 1 0 0 1 2 0 0 0 1 0 0 1 4 1 0 1 0 0 0 0 0 1 1 0 0 2 1 0 0 0 0 1 2 0 2 1 1 0 0 0 1 1 1 2 0 1 0 1 1 1 0 1 1 3 1 0 4 1 2 0 1 0 
13,image_0071.jpg,2 1 6 1 4 4 3 11 3 4 6 3 16 9 3 3 2 5 8 2 9 2 2 4 5 7 7 27 7 27 0 2 8 32 1 3 1 3 12 8 8 1 3 5 3 5 4 5 8 5 3 2 10 2 1 14 1 1 15 3 7 2 5 11 0 1 2 4 3 6 4 4 1 6 7 24 2 3 1 2 5 5 14 3 0 1 7 0 1 6 3 4 14 6 2 6 1 5 4 1 1 10 7 7 2 9 28 2 2 2 0 1 9 0 7 3 4 4 2 0 6 3 1 5 3 8 5 1 7 15 2 0 6 2 2 6 8 2 3 2 4 2 7 6 4 1 6 5 9 2 1 10 7 1 3 6 11 7 2 9 6 18 16 3 10 1 5 10 1 8 7 3 6 6 11 4 0 9 17 12 7 10 10 4 5 0 20 10 11 0 4 9 2 4 2 5 1 20 7 2 
21,image_0028.jpg,8 2 1 5 5 0 4 0 8 7 8 1 2 2 0 2 0 5 1 2 0 0 2 7 13 3 0 0 0 0 1 2 3 0 0 3 6 7 0 2 2 3 0 6 2 13 0 17 2 0 2 3 0 1 6 3 2 1 2 0 3 0 7 0 2 4 3 1 6 2 1 2 2 1 4 0 6 1 4 3 3 6 6 2 8 1 1 8 2 5 15 9 0 1 1 4 0 5 4 1 1 1 4 0 5 1 0 1 0 2 2 9 1 6 1 8 5 0 6 0 7 0 0 2 1 1 9 12 1 2 0 10 2 0 3 0 2 2 2 4 3 9 2 1 0 5 3 0 1 9 3 0 2 5 1 0 2 0 1 1 3 2 1 1 1 5 4 0 2 3 0 3 0 0 4 2 4 0 1 1 0 2 5 6 0 7 0 2 2 9 2 1 0 4 4 9 1 0 1 11 
85,image_0001.jpg,4 1 0 1 3 0 5 2 1 1 4 3 3 0 1 1 1 0 1 0 2 0 3 2 0 1 0 1 2 0 0 3 4 1 0 3 2 1 6 1 12 3 0 3 4 0 0 0 6 10 0 0 0 1 2 2 8 0 2 0 3 1 0 2 1 1 2 2 1 1 6 4 3 6 2 1 0 3 1 0 4 0 1 2 0 4 1 1 1 0 2 3 2 2 5 0 0 0 3 1 2 4 0 3 0 13 0 3 0 3 1 4 6 3 6 0 3 0 1 4 1 1 5 1 9 5 1 3 5 0 2 0 9 3 3 1 2 4 2 3 3 1 5 1 3 1 3 7 3 1 1 1 3 2 0 3 8 5 2 1 11 3 8 9 0 2 2 0 0 1 4 1 3 4 1 2 2 0 3 1 8 3 1 1 1 1 3 1 2 1 1 2 4 0 2 0 1 1 3 0 
24,image_0061.jpg,2 0 0 3 2 2 2 0 1 1 1 3 4 2 0 5 5 4 0 1 2 0 3 0 0 3 2 1 0 2 1 2 3 0 0 4 1 2 4 1 0 5 0 1 3 2 0 2 3 1 6 2 0 0 2 1 1 2 3 2 4 2 0 0 1 0 1 0 2 0 2 0 0 2 6 0 4 2 0 1 1 1 2 2 0 0 2 2 0 0 0 3 1 1 3 0 1 1 3 1 3 1 1 2 4 3 2 2 1 3 1 6 0 0 1 2 4 1 1 1 0 3 3 1 4 1 2 0 5 2 0 3 2 3 0 1 1 3 0 1 2 2 6 0 0 0 1 4 0 1 4 1 2 4 1 3 3 0 0 1 1 4 5 4 3 0 2 0 2 0 0 1 3 2 1 4 2 1 0 2 4 3 1 2 0 1 2 1 0 4 1 1 3 1 2 0 1 1 1 8 
10,image_0016.jpg,4 4 2 5 5 6 0 3 2 7 1 11 11 3 3 11 10 8 5 8 4 10 10 2 3 7 2 20 7 11 8 1 9 4 1 3 3 9 7 7 1 11 1 0 8 0 0 1 20 3 2 4 4 3 5 3 3 5 6 3 4 12 6 11 3 2 1 2 2 12 8 6 2 6 7 0 5 4 6 3 5 2 2 1 1 6 2 3 6 4 0 6 10 2 9 1 4 3 2 1 2 15 7 7 1 7 4 7 18 8 5 5 17 3 6 6 8 2 4 2 8 9 4 4 10 5 2 3 6 4 2 5 5 9 1 8 9 5 8 9 5 4 10 2 0 3 5 10 5 4 3 7 3 9 7 11 12 0 3 10 9 11 7 3 1 0 3 0 4 7 6 9 12 6 1 2 10 0 7 6 11 9 2 1 1 4 0 1 2 9 1 3 7 9 6 1 6 3 5 1 
4,image_0246.jpg,91 68 3 37 45 7 11 13 31 20 18 97 86 10 12 18 70 33 40 79 36 14 57 37 32 26 43 39 16 41 48 43 57 21 11 113 49 75 101 13 63 83 4 18 81 31 15 51 91 77 42 49 6 83 79 66 75 42 24 28 103 65 37 33 75 116 31 1 46 16 84 142 47 98 105 20 36 50 55 33 47 13 17 21 13 35 51 113 43 12 37 78 24 36 133 17 24 12 42 38 25 109 23 48 80 104 19 85 61 93 98 41 56 47 72 54 93 5 12 22 36 42 109 60 99 47 41 87 98 19 6 134 102 4 30 36 50 57 9 96 41 53 118 15 27 51 27 120 28 48 109 22 17 91 66 43 108 28 10 11 25 65 124 103 7 22 88 29 17 53 58 35 46 83 18 42 96 8 24 18 97 84 12 52 10 43 54 13 4 79 40 20 69 18 31 16 40 62 24 94 
10,image_0095.jpg,0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 2 0 9 0 2 1 0 1 1 1 0 2 1 0 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 2 5 0 3 0 0 5 0 1 0 9 0 5 2 3 0 0 0 1 12 0 0 0 0 2 0 4 1 0 0 0 0 0 0 0 0 4 3 2 0 0 0 0 0 2 1 0 0 0 2 0 0 0 5 0 2 0 0 0 0 0 0 0 0 0 2 1 0 3 1 0 0 0 1 0 2 0 0 0 1 0 0 2 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 2 3 1 0 0 0 1 0 0 0 0 2 1 0 2 0 0 2 0 0 0 1 0 
4,image_0343.jpg,2 4 2 4 2 1 4 0 6 1 0 3 1 6 0 1 2 3 2 2 3 0 1 3 4 2 0 9 5 2 3 1 3 3 0 2 4 1 1 6 1 4 0 4 7 5 9 6 1 1 2 1 2 1 9 1 1 0 1 2 4 0 5 2 5 5 2 1 1 2 8 3 2 7 1 3 1 4 3 2 8 1 0 4 4 3 5 3 3 1 5 2 0 1 1 1 1 0 5 0 2 0 1 0 3 5 2 2 5 0 0 2 0 0 1 4 0 1 4 2 2 3 3 1 1 1 1 3 3 3 0 1 3 0 0 0 1 1 2 4 0 3 1 1 2 1 1 3 1 1 4 4 0 3 3 2 3 0 0 0 2 3 5 5 5 3 3 0 1 4 5 5 1 2 1 5 2 2 6 1 4 2 6 4 2 0 6 0 9 0 2 1 4 1 2 5 2 7 1 4 
9,image_0113.jpg,1 6 0 3 0 2 3 7 1 2 1 1 0 1 0 2 0 7 0 3 5 0 2 0 2 2 0 0 6 3 0 0 1 1 0 4 0 2 3 3 0 1 3 4 1 4 0 2 1 0 0 3 3 0 3 1 0 0 3 0 1 6 1 1 2 3 4 0 0 1 2 1 1 0 0 1 1 4 3 6 3 1 4 5 3 3 0 2 3 2 3 2 2 3 1 1 4 2 3 0 4 3 4 2 3 0 0 3 4 2 1 2 5 1 0 0 3 0 4 0 2 4 3 1 0 6 9 0 0 3 3 0 1 4 0 1 3 0 1 5 3 1 2 1 2 4 2 4 0 2 3 5 3 1 0 1 0 0 3 1 4 8 4 0 1 1 0 3 4 2 1 2 1 2 3 0 1 2 3 3 0 2 2 6 1 3 1 0 0 0 1 2 3 1 4 0 0 0 3 0 
1,image_0755.jpg,1 3 1 1 5 2 5 2 2 2 1 5 0 1 5 1 0 1 7 1 4 3 3 0 1 4 5 11 2 18 1 2 4 13 0 1 0 5 1 2 4 1 0 5 6 1 0 5 1 7 2 1 2 6 6 2 5 5 2 1 0 2 3 6 0 2 0 3 0 0 5 4 3 8 2 4 2 2 2 2 0 1 1 4 2 2 1 3 3 0 1 2 3 1 2 4 0 0 2 4 0 6 6 11 0 5 5 1 2 3 2 3 4 3 3 3 1 0 3 1 2 6 3 6 5 4 2 1 0 2 0 4 0 1 0 5 6 0 0 4 1 1 5 0 1 0 3 1 4 0 2 4 1 1 1 2 1 1 0 0 1 1 9 6 1 0 3 0 2 0 2 2 3 2 2 2 3 2 0 3 9 5 3 0 2 3 14 1 5 2 2 2 4 1 3 3 1 8 3 1 
14,image_0042.jpg,0 0 1 2 0 0 3 1 1 2 1 0 0 1 0 1 0 2 1 0 1 1 1 1 3 0 3 1 1 0 0 0 0 1 0 2 0 1 0 1 0 0 0 2 0 1 6 5 1 1 0 1 2 0 0 0 2 0 5 1 1 0 0 0 1 6 1 1 0 0 1 0 0 0 2 2 0 1 0 0 0 0 2 3 1 0 1 0 0 2 2 1 0 2 0 2 2 3 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 3 0 0 0 0 2 1 0 1 0 0 2 0 1 2 1 1 0 0 1 0 0 1 0 2 0 0 2 0 1 1 1 2 2 0 0 0 1 0 2 2 1 1 0 1 2 0 1 3 3 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 5 1 14 0 1 1 2 1 4 0 0 0 0 1 
4,image_0165.jpg,3 0 2 1 1 2 2 0 5 2 1 0 4 9 2 1 0 14 4 0 0 4 4 7 12 2 0 0 0 0 0 0 0 0 2 1 5 2 0 0 0 2 0 7 0 0 7 9 1 0 2 1 0 0 4 0 3 0 1 0 1 4 0 2 1 11 2 0 3 2 0 0 0 2 1 0 1 2 2 3 0 3 4 0 1 2 0 0 1 1 7 2 1 1 0 2 0 1 1 0 3 1 1 0 0 3 2 0 2 0 0 1 0 0 1 3 2 0 1 1 1 3 0 1 3 1 2 2 1 3 4 0 2 0 3 1 1 0 3 1 2 1 4 4 0 2 1 0 1 2 2 3 1 1 0 0 4 0 1 3 0 0 0 2 6 6 0 2 1 2 1 1 2 1 2 2 0 1 8 4 0 2 5 4 1 2 0 4 3 0 0 2 1 1 4 1 2 2 3 2 
1,image_0658.jpg,0 0 0 0 0 0 2 3 0 0 2 0 1 2 8 0 1 0 0 0 2 0 2 1 0 0 0 6 2 3 0 0 1 4 1 3 0 0 1 0 16 0 1 2 1 0 9 5 1 4 0 1 4 6 0 0 1 1 3 2 0 0 0 0 1 3 1 3 1 1 0 1 0 5 3 4 2 7 1 0 2 2 2 2 3 2 0 0 2 0 1 0 1 2 2 6 0 1 3 2 2 1 0 2 0 2 4 0 1 1 0 1 0 1 0 2 0 3 7 1 0 3 1 3 1 1 0 0 0 4 0 0 2 2 7 0 0 0 0 0 0 0 0 2 2 2 1 0 1 0 0 0 3 0 0 0 3 0 0 3 1 0 1 0 6 0 1 10 0 1 6 1 2 0 3 0 0 0 2 3 1 0 1 0 0 1 2 6 13 1 0 0 2 0 3 2 5 15 0 1 
4,image_0068.jpg,0 1 0 0 3 0 0 0 2 0 1 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 6 0 1 1 0 0 2 2 1 7 2 1 1 1 1 0 0 4 18 0 0 3 1 0 0 1 0 1 1 2 0 0 1 1 0 1 0 0 1 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 1 1 0 0 2 4 1 0 1 5 0 0 0 0 0 0 0 2 1 0 0 0 4 0 5 0 1 1 0 1 2 0 3 0 0 1 1 0 0 2 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 5 2 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 7 0 1 
21,image_0044.jpg,1 0 0 1 0 0 1 0 2 0 3 0 0 5 0 0 0 8 0 0 1 0 0 1 4 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 2 15 0 0 0 0 5 0 0 1 2 0 0 0 0 0 0 0 0 8 0 0 4 1 0 0 0 0 0 1 8 0 0 0 0 3 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 1 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4 1 0 2 0 0 0 0 0 0 5 0 0 0 1 1 0 0 4 2 0 1 0 2 2 1 1 0 0 0 0 0 0 0 2 0 
13,image_0055.jpg,4 5 1 0 3 10 4 2 1 1 6 13 3 1 1 4 4 3 1 1 5 11 6 2 8 9 0 3 5 1 2 0 0 1 0 3 2 13 2 2 1 18 0 3 2 4 0 8 7 0 2 2 4 0 2 1 0 7 10 3 0 10 3 21 4 2 0 1 1 19 8 1 2 1 1 0 6 5 7 7 7 4 3 0 1 8 1 2 2 3 5 8 5 0 2 0 2 1 3 2 11 4 9 1 4 4 2 5 13 8 6 2 3 2 2 4 0 1 2 0 1 3 1 3 1 1 4 3 2 0 0 5 2 9 0 18 0 3 10 1 7 4 3 3 0 1 11 16 0 5 3 7 3 13 2 17 2 4 1 12 6 4 4 5 1 8 1 4 2 2 0 2 4 3 2 1 10 1 6 4 5 1 2 5 0 3 0 1 3 8 3 5 2 4 4 3 1 3 6 6 
9,image_0016.jpg,6 3 0 1 4 2 1 0 3 4 2 4 1 3 1 2 3 4 3 0 3 1 1 0 1 2 1 2 1 0 1 1 1 0 0 6 1 3 4 1 2 3 0 3 3 3 2 2 4 0 1 3 1 1 3 2 1 2 2 1 2 3 3 0 4 7 3 3 11 4 1 1 1 6 4 1 0 2 1 3 1 4 2 3 0 1 1 3 2 1 3 2 1 3 4 4 3 3 2 3 2 2 3 1 0 2 0 3 2 5 2 2 3 3 2 3 7 0 2 1 4 3 4 7 7 1 1 2 1 1 0 0 0 1 1 3 2 2 2 3 7 1 2 3 0 0 2 1 4 1 2 0 3 3 1 3 3 0 1 2 2 4 1 9 2 3 0 6 4 2 3 2 3 1 1 4 7 1 3 3 0 1 2 2 0 1 0 1 1 2 4 3 4 0 2 4 2 4 0 3 
4,image_0440.jpg,7 6 0 1 6 0 1 0 0 0 0 5 0 0 0 0 6 0 0 3 1 0 0 0 0 0 0 0 0 0 2 3 1 0 0 9 5 6 5 0 0 0 0 1 13 9 0 3 3 1 3 1 0 0 4 5 7 2 0 0 7 3 3 0 6 0 2 0 4 0 1 3 1 1 3 0 2 2 6 9 3 0 0 3 3 0 0 64 3 0 1 3 0 2 10 0 0 0 2 0 1 0 0 0 8 6 0 5 2 3 15 2 1 4 2 1 3 0 1 0 4 1 7 2 6 5 1 5 6 1 0 50 5 0 1 0 0 4 0 12 1 2 2 0 1 1 2 1 0 3 2 0 0 10 6 1 1 0 0 0 0 1 3 3 0 0 7 0 0 3 0 1 0 4 4 0 12 0 0 0 5 0 1 2 1 9 0 0 0 6 2 0 3 0 2 1 1 3 1 24 
4,image_0084.jpg,0 2 0 24 11 1 14 0 7 0 3 1 2 3 0 1 3 5 2 1 3 1 1 3 10 0 1 2 2 1 1 4 4 0 6 2 4 1 2 2 4 2 1 17 6 12 1 20 0 0 6 2 9 0 3 3 0 0 4 2 0 3 3 0 1 12 2 4 8 2 5 4 1 1 7 1 1 2 0 7 9 0 4 19 0 2 1 0 1 2 14 1 2 2 7 3 0 6 1 4 1 4 1 0 2 4 1 2 2 3 0 1 1 1 1 3 3 5 0 1 3 2 3 2 5 0 0 1 1 1 7 2 2 2 0 0 1 4 2 3 0 2 1 1 1 1 1 1 3 3 2 0 1 2 3 0 1 0 5 1 2 1 1 2 4 9 0 1 2 3 1 16 0 0 3 8 2 1 1 1 3 3 4 11 2 1 1 0 0 1 0 0 0 2 0 2 3 3 2 2 
85,image_0048.jpg,2 2 0 8 3 4 15 0 4 0 16 0 2 3 1 3 1 4 1 2 0 3 6 3 2 3 1 0 0 0 0 0 2 2 0 0 7 1 2 2 8 3 0 11 3 5 12 26 0 0 0 1 16 1 2 1 3 3 5 2 5 2 3 0 0 30 2 0 5 2 2 0 2 5 0 0 6 1 2 7 6 5 2 2 0 1 4 5 1 1 3 3 0 0 0 4 0 1 1 0 0 2 2 0 6 4 2 4 0 7 2 3 1 3 1 4 1 0 5 1 0 1 3 0 1 0 1 4 2 0 0 2 3 1 0 1 0 1 1 1 1 2 1 0 0 5 2 1 1 1 1 1 0 0 4 1 0 0 0 2 6 2 1 1 2 2 0 0 1 1 0 5 0 2 0 3 0 0 3 0 0 1 7 1 0 4 3 0 11 3 0 1 0 3 2 1 0 15 3 7 
